payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,deu,1,1.0,2018-03-01,359,579,,,true
SAGEPAY,ind,6,1.0,2018-03-01,202,591,2,17,false
PAYPAL,mex,1,1.0,2018-03-01,49,49,6,9,false
SAGEPAY,ind,1,1.0,2018-03-01,35,72,57,196,false
SAGEPAY,usa,1,1.0,2018-04-01,902,50,,,true
SAGEPAY,ind,1,1.0,2018-04-01,799,236,,,true
SAGEPAY,usa,1,,2018-04-01,682,159,,,false
SAGEPAY,ind,1,1.0,2018-04-01,672,423,,,true
SAGEPAY,usa,1,1.0,2018-04-01,660,35,,,false
PAYPAL,ind,1,1.0,2018-04-01,569,46,,,true
SAGEPAY,usa,6,1.0,2018-04-01,407,1063,,,true
SAGEPAY,usa,6,1.0,2018-04-01,399,41,7,4,false
PAYPAL,che,6,1.0,2018-04-01,394,1485,67,84,true
SAGEPAY,are,6,1.0,2018-04-01,157,65,,,false
SAGEPAY,deu,1,1.0,2018-02-01,919,664,7,6,false
PAYPAL,fra,1,,2018-02-01,795,190,,,true
SAGEPAY,usa,1,1.0,2018-02-01,595,67,,,true
SAGEPAY,usa,1,1.0,2018-02-01,569,34,,,false
SAGEPAY,usa,1,1.0,2018-02-01,445,189,,,true
SAGEPAY,usa,6,1.0,2018-02-01,333,427,16,15,false
PAYPAL,usa,1,1.0,2018-02-01,312,317,,,true
SAGEPAY,swe,6,1.0,2018-02-01,264,4,,,false
PAYPAL,usa,1,1.0,2018-02-01,151,437,13,44,true
PAYPAL,ita,12,,2018-02-01,68,623,,,false
SAGEPAY,can,1,1.0,2018-02-01,814,38,,,true
SAGEPAY,usa,1,1.0,2018-02-01,698,11,,,true
SAGEPAY,usa,1,1.0,2018-02-01,662,515,,,true
PAYPAL,usa,1,1.0,2018-02-01,588,6,,,true
PAYPAL,bel,1,1.0,2018-02-01,553,103,,,true
SAGEPAY,ind,1,1.0,2018-02-01,485,32,,,false
SAGEPAY,deu,1,1.0,2018-02-01,331,579,,,true
SAGEPAY,ind,6,1.0,2018-02-01,174,589,17,2,false
PAYPAL,mex,1,1.0,2018-02-01,21,43,43,6,false
SAGEPAY,ind,1,1.0,2018-02-01,7,21,21,57,false
SAGEPAY,usa,1,1.0,2018-06-01,1033,627,,,false
SAGEPAY,usa,1,1.0,2018-06-01,1023,405,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1022,548,,,false
SAGEPAY,deu,1,1.0,2018-06-01,849,42,,,true
PAYPAL,nga,1,,2018-06-01,707,1403,,5,true
SAGEPAY,usa,6,1.0,2018-06-01,535,456,,,true
PAYPAL,usa,6,1.0,2018-06-01,512,415,,,false
SAGEPAY,gbr,12,1.0,2018-06-01,245,33,,,false
SAGEPAY,chn,1,1.0,2018-06-01,193,194,,,true
PAYPAL,nga,1,,2018-06-01,32,1403,,5,false
SAGEPAY,can,1,1.0,2018-02-01,723,115,,,true
SAGEPAY,swe,1,1.0,2018-02-01,713,16,,,true
SAGEPAY,phl,1,1.0,2018-02-01,626,186,,,true
SAGEPAY,rou,1,,2018-02-01,610,76,2,1,false
SAGEPAY,usa,1,1.0,2018-02-01,492,8,,,true
SAGEPAY,usa,1,1.0,2018-02-01,479,300,,,true
PAYPAL,ukr,1,1.0,2018-02-01,433,140,,,true
PAYPAL,usa,6,1.0,2018-02-01,316,229,,,true
SAGEPAY,ind,12,1.0,2018-02-01,307,719,4,27,false
SAGEPAY,usa,6,1.0,2018-02-01,18,52,52,,false
PAYPAL,sgp,1,1.0,2018-02-01,851,281,,,true
OFFLINE,deu,12,1.0,2018-02-01,841,319,18,35,false
PAYPAL,usa,1,1.0,2018-02-01,776,338,,9,true
PAYPAL,usa,1,,2018-02-01,699,91,,,true
SAGEPAY,ind,1,1.0,2018-02-01,620,27,,,false
SAGEPAY,gbr,1,,2018-02-01,562,104,,,false
SAGEPAY,ind,6,,2018-02-01,378,142,,,false
PAYPAL,usa,6,1.0,2018-02-01,152,712,3,5,false
SAGEPAY,usa,6,,2018-02-01,114,279,,,false
PAYPAL,fra,6,1.0,2018-02-01,39,293,177,38,false
SAGEPAY,che,6,1.0,2018-03-01,952,306,,,true
SAGEPAY,rou,1,1.0,2018-03-01,907,77,1,,false
SAGEPAY,ind,1,1.0,2018-03-01,728,483,,,true
PAYPAL,usa,1,1.0,2018-03-01,664,182,,,true
SAGEPAY,srb,1,1.0,2018-03-01,640,20,,,true
PAYPAL,usa,1,,2018-03-01,613,190,,,true
SAGEPAY,usa,1,1.0,2018-03-01,594,272,,,true
SAGEPAY,usa,1,1.0,2018-03-01,214,591,138,,true
SAGEPAY,usa,6,,2018-03-01,182,1261,279,25,false
SAGEPAY,usa,1,1.0,2018-03-01,0,,9,3,false
PAYPAL,bel,12,1.0,2018-02-01,881,212,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,845,101,,,true
SAGEPAY,usa,1,1.0,2018-02-01,810,25,,,true
SAGEPAY,srb,1,1.0,2018-02-01,766,249,,,true
PAYPAL,are,1,1.0,2018-02-01,736,148,,,true
SAGEPAY,usa,1,,2018-02-01,656,180,,,true
PAYPAL,aus,1,1.0,2018-02-01,525,61,,,true
SAGEPAY,usa,6,1.0,2018-02-01,323,50,,,true
SAGEPAY,aze,6,,2018-02-01,129,295,9,15,false
SAGEPAY,deu,12,1.0,2018-02-01,64,237,164,27,false
SAGEPAY,usa,1,1.0,2018-03-01,883,229,,,false
SAGEPAY,usa,1,1.0,2018-03-01,802,24,,,true
SAGEPAY,usa,12,,2018-03-01,753,93,,,true
PAYPAL,aus,1,1.0,2018-03-01,633,396,,41,true
SAGEPAY,usa,1,1.0,2018-03-01,616,47,,,true
SAGEPAY,usa,1,1.0,2018-03-01,506,125,,,false
SAGEPAY,usa,1,,2018-03-01,257,62,,,true
SAGEPAY,usa,1,1.0,2018-03-01,210,517,,,true
SAGEPAY,usa,12,,2018-03-01,94,385,71,10,false
PAYPAL,usa,12,1.0,2018-03-01,92,75,28,18,false
SAGEPAY,can,1,1.0,2018-04-01,873,38,,,true
SAGEPAY,usa,1,1.0,2018-04-01,757,11,,,true
SAGEPAY,usa,1,1.0,2018-04-01,721,515,,,true
PAYPAL,usa,1,1.0,2018-04-01,647,6,,,true
PAYPAL,bel,1,1.0,2018-04-01,612,103,,,true
SAGEPAY,ind,1,1.0,2018-04-01,544,32,,,false
SAGEPAY,deu,1,1.0,2018-04-01,390,579,,,true
SAGEPAY,ind,6,1.0,2018-04-01,233,608,17,,false
PAYPAL,mex,1,1.0,2018-04-01,80,58,9,5,false
SAGEPAY,ind,1,1.0,2018-04-01,66,274,196,,true
SAGEPAY,usa,1,1.0,2018-05-01,932,50,,,true
SAGEPAY,ind,1,1.0,2018-05-01,829,236,,,true
SAGEPAY,usa,1,,2018-05-01,712,159,,,false
SAGEPAY,ind,1,1.0,2018-05-01,702,423,,,true
SAGEPAY,usa,1,1.0,2018-05-01,690,35,,,false
PAYPAL,ind,1,1.0,2018-05-01,599,46,,,true
SAGEPAY,usa,6,1.0,2018-05-01,437,1063,,,true
SAGEPAY,usa,6,1.0,2018-05-01,429,45,4,3,false
PAYPAL,che,6,1.0,2018-05-01,424,1569,84,,true
SAGEPAY,are,6,1.0,2018-05-01,187,65,,,true
SAGEPAY,aus,1,1.0,2018-06-01,868,61,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,863,104,,,true
SAGEPAY,nzl,1,1.0,2018-06-01,777,100,,,true
PAYPAL,gbr,1,1.0,2018-06-01,724,75,,,true
PAYPAL,usa,1,1.0,2018-06-01,586,109,,,true
SAGEPAY,usa,1,1.0,2018-06-01,585,441,,154,false
SAGEPAY,usa,12,1.0,2018-06-01,424,32,,,false
PAYPAL,chl,6,,2018-06-01,387,1766,459,,true
SAGEPAY,usa,1,,2018-06-01,311,349,,,false
SAGEPAY,svn,12,1.0,2018-06-01,87,14,,,false
SAGEPAY,can,1,1.0,2018-06-01,934,38,,,true
SAGEPAY,usa,1,1.0,2018-06-01,818,11,,,true
SAGEPAY,usa,1,1.0,2018-06-01,782,515,,,true
PAYPAL,usa,1,1.0,2018-06-01,708,6,,,true
PAYPAL,bel,1,1.0,2018-06-01,673,103,,,true
SAGEPAY,ind,1,1.0,2018-06-01,605,32,,,false
SAGEPAY,deu,1,1.0,2018-06-01,451,579,,,true
SAGEPAY,ind,6,1.0,2018-06-01,294,608,,13,false
PAYPAL,mex,1,1.0,2018-06-01,141,73,10,6,false
SAGEPAY,ind,1,1.0,2018-06-01,127,274,,,true
SAGEPAY,irl,1,1.0,2018-02-01,895,186,26,2,true
SAGEPAY,ind,1,1.0,2018-02-01,837,273,,,true
SAGEPAY,usa,1,1.0,2018-02-01,683,266,,,true
SAGEPAY,usa,1,1.0,2018-02-01,675,94,,,false
PAYPAL,gbr,1,,2018-02-01,545,135,,,true
PAYPAL,aus,1,1.0,2018-02-01,529,11,,,true
SAGEPAY,usa,6,1.0,2018-02-01,348,135,,,false
PAYPAL,gbr,1,,2018-02-01,135,174,,,true
SAGEPAY,pol,1,1.0,2018-02-01,84,212,,,true
SAGEPAY,ury,1,1.0,2018-02-01,66,534,510,71,false
SAGEPAY,usa,1,1.0,2018-02-01,855,223,24,,false
SAGEPAY,usa,1,1.0,2018-02-01,774,24,,,true
SAGEPAY,usa,12,,2018-02-01,725,93,,,true
PAYPAL,aus,1,1.0,2018-02-01,605,396,,,false
SAGEPAY,usa,1,1.0,2018-02-01,588,47,,,true
SAGEPAY,usa,1,1.0,2018-02-01,478,125,,,false
SAGEPAY,usa,1,,2018-02-01,229,62,,,true
SAGEPAY,usa,1,1.0,2018-02-01,182,517,,,true
SAGEPAY,usa,12,,2018-02-01,66,314,38,71,false
PAYPAL,usa,12,1.0,2018-02-01,64,47,,28,false
PAYPAL,bel,12,1.0,2018-03-01,909,212,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,873,101,,,true
SAGEPAY,usa,1,1.0,2018-03-01,838,25,,,true
SAGEPAY,srb,1,1.0,2018-03-01,794,249,,,true
PAYPAL,are,1,1.0,2018-03-01,764,148,,,true
SAGEPAY,usa,1,,2018-03-01,684,180,,,true
PAYPAL,aus,1,1.0,2018-03-01,553,61,,,true
SAGEPAY,usa,6,1.0,2018-03-01,351,50,,,true
SAGEPAY,aze,6,,2018-03-01,157,314,15,11,false
SAGEPAY,deu,12,1.0,2018-03-01,92,265,27,1,false
SAGEPAY,usa,1,1.0,2018-04-01,914,229,,,false
SAGEPAY,usa,1,1.0,2018-04-01,833,24,,,true
SAGEPAY,usa,12,,2018-04-01,784,93,,,true
PAYPAL,aus,1,1.0,2018-04-01,664,429,41,,true
SAGEPAY,usa,1,1.0,2018-04-01,647,47,,,true
SAGEPAY,usa,1,1.0,2018-04-01,537,125,,,false
SAGEPAY,usa,1,,2018-04-01,288,62,,,true
SAGEPAY,usa,1,1.0,2018-04-01,241,517,,,true
SAGEPAY,usa,12,,2018-04-01,125,395,10,5,false
PAYPAL,usa,12,1.0,2018-04-01,123,93,18,,false
SAGEPAY,usa,1,1.0,2018-04-01,980,1286,25,,true
SAGEPAY,usa,1,1.0,2018-04-01,934,1,,,true
SAGEPAY,swe,1,,2018-04-01,768,353,1,1,false
SAGEPAY,ind,1,1.0,2018-04-01,762,468,,,true
SAGEPAY,ind,1,1.0,2018-04-01,672,47,,,true
PAYPAL,aus,1,1.0,2018-04-01,618,31,,,true
SAGEPAY,usa,6,1.0,2018-04-01,351,135,,,false
PAYPAL,gbr,6,,2018-04-01,293,240,3,,false
SAGEPAY,usa,6,1.0,2018-04-01,242,56,1,,false
PAYPAL,nld,6,1.0,2018-04-01,151,202,,,false
SAGEPAY,usa,1,1.0,2018-05-01,1002,627,,,false
SAGEPAY,usa,1,1.0,2018-05-01,992,405,,,true
SAGEPAY,usa,1,1.0,2018-05-01,991,548,,,false
SAGEPAY,deu,1,1.0,2018-05-01,818,42,,,true
PAYPAL,nga,1,,2018-05-01,676,1403,1,,true
SAGEPAY,usa,6,1.0,2018-05-01,504,456,,,true
PAYPAL,usa,6,1.0,2018-05-01,481,415,,,false
SAGEPAY,gbr,12,1.0,2018-05-01,214,33,,,false
SAGEPAY,chn,1,1.0,2018-05-01,162,194,,,true
PAYPAL,nga,1,,2018-05-01,1,1403,1,,false
SAGEPAY,gbr,1,1.0,2018-05-01,1012,53,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1010,319,,,true
SAGEPAY,usa,1,1.0,2018-05-01,997,288,,,true
PAYPAL,usa,1,1.0,2018-05-01,912,109,,,true
PAYPAL,usa,1,1.0,2018-05-01,877,306,,,true
SAGEPAY,usa,1,1.0,2018-05-01,843,151,,,true
SAGEPAY,can,1,1.0,2018-05-01,591,155,,,true
SAGEPAY,usa,6,1.0,2018-05-01,471,864,,,false
SAGEPAY,usa,6,,2018-05-01,264,1097,,,false
SAGEPAY,dnk,1,1.0,2018-05-01,0,4,4,8,false
SAGEPAY,nld,1,1.0,2018-06-01,1046,112,,,true
SAGEPAY,usa,6,1.0,2018-06-01,1024,1,,,true
SAGEPAY,bel,1,,2018-06-01,932,131,,,false
SAGEPAY,gbr,1,1.0,2018-06-01,846,7,,,true
SAGEPAY,usa,1,1.0,2018-06-01,766,15,,,true
SAGEPAY,usa,1,1.0,2018-06-01,713,50,,,true
SAGEPAY,ind,1,1.0,2018-06-01,619,480,,3,false
PAYPAL,usa,6,1.0,2018-06-01,527,50,,,false
PAYPAL,usa,12,,2018-06-01,401,205,2,,false
SAGEPAY,deu,1,1.0,2018-06-01,50,222,36,89,false
SAGEPAY,usa,1,1.0,2018-02-01,849,68,,,true
SAGEPAY,usa,1,1.0,2018-02-01,745,123,,,true
OFFLINE,USA,12,1.0,2018-02-01,737,100,,,true
SAGEPAY,can,12,1.0,2018-02-01,726,62,,,false
SAGEPAY,usa,1,1.0,2018-02-01,691,354,,,true
SAGEPAY,ind,1,1.0,2018-02-01,637,57,,,true
SAGEPAY,nzl,1,1.0,2018-02-01,400,38,,,true
PAYPAL,usa,1,1.0,2018-02-01,366,130,,,true
PAYPAL,svk,1,1.0,2018-02-01,320,261,,,true
PAYPAL,usa,6,,2018-02-01,106,156,36,7,false
SAGEPAY,nld,1,1.0,2018-05-01,1015,112,,,true
SAGEPAY,usa,6,1.0,2018-05-01,993,1,,,true
SAGEPAY,bel,1,,2018-05-01,901,131,,,false
SAGEPAY,gbr,1,1.0,2018-05-01,815,7,,,true
SAGEPAY,usa,1,1.0,2018-05-01,735,15,,,true
SAGEPAY,usa,1,1.0,2018-05-01,682,50,,,true
SAGEPAY,ind,1,1.0,2018-05-01,588,480,,,false
PAYPAL,usa,6,1.0,2018-05-01,496,50,,,false
PAYPAL,usa,12,,2018-05-01,370,203,,2,false
SAGEPAY,deu,1,1.0,2018-05-01,19,186,136,36,false
SAGEPAY,gbr,1,1.0,2018-06-01,1046,56,2,,false
SAGEPAY,usa,1,1.0,2018-06-01,1045,306,21,11,false
OFFLINE,usa,1,1.0,2018-06-01,980,470,,,true
SAGEPAY,can,1,1.0,2018-06-01,853,150,,,true
PAYPAL,tha,1,1.0,2018-06-01,691,274,,,true
PAYPAL,usa,1,1.0,2018-06-01,612,12,,,true
SAGEPAY,usa,1,1.0,2018-06-01,611,16,,,true
SAGEPAY,usa,1,,2018-06-01,609,308,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,332,184,,,true
PAYPAL,gbr,1,,2018-06-01,262,277,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,907,26,,,true
SAGEPAY,can,1,1.0,2018-02-01,888,393,,,false
SAGEPAY,tur,1,1.0,2018-02-01,691,62,,,false
SAGEPAY,pol,1,1.0,2018-02-01,664,321,,,true
SAGEPAY,usa,1,1.0,2018-02-01,658,45,,,true
PAYPAL,usa,1,1.0,2018-02-01,615,1,,,true
PAYPAL,esp,1,1.0,2018-02-01,610,24,,,true
SAGEPAY,usa,1,1.0,2018-02-01,147,70,3,3,true
SAGEPAY,usa,1,,2018-02-01,135,175,,,false
SAGEPAY,usa,6,1.0,2018-02-01,16,28,31,33,false
OFFLINE,deu,12,1.0,2018-03-01,888,,,,true
SAGEPAY,usa,1,1.0,2018-03-01,696,18,,,true
SAGEPAY,deu,1,1.0,2018-03-01,681,94,,,true
SAGEPAY,usa,1,1.0,2018-03-01,590,1,,,true
SAGEPAY,ind,1,1.0,2018-03-01,540,196,,,true
SAGEPAY,usa,1,1.0,2018-03-01,530,106,,,true
SAGEPAY,usa,1,1.0,2018-03-01,473,33,,,true
SAGEPAY,usa,1,1.0,2018-03-01,459,274,,,true
SAGEPAY,usa,6,1.0,2018-03-01,365,577,23,7,true
PAYPAL,egy,1,,2018-03-01,25,322,24,22,false
SAGEPAY,gbr,1,1.0,2018-03-01,935,26,,,true
SAGEPAY,can,1,1.0,2018-03-01,916,393,,,false
SAGEPAY,tur,1,1.0,2018-03-01,719,62,,,false
SAGEPAY,pol,1,1.0,2018-03-01,692,321,,,true
SAGEPAY,usa,1,1.0,2018-03-01,686,45,,,true
PAYPAL,usa,1,1.0,2018-03-01,643,1,,,true
PAYPAL,esp,1,1.0,2018-03-01,638,24,,,true
SAGEPAY,usa,1,1.0,2018-03-01,175,73,3,12,true
SAGEPAY,usa,1,,2018-03-01,163,175,,,false
SAGEPAY,usa,6,1.0,2018-03-01,44,64,33,1,false
PAYPAL,bel,12,1.0,2018-05-01,970,212,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,934,101,,,true
SAGEPAY,usa,1,1.0,2018-05-01,899,25,,,true
SAGEPAY,srb,1,1.0,2018-05-01,855,249,,,true
PAYPAL,are,1,1.0,2018-05-01,825,148,,,true
SAGEPAY,usa,1,,2018-05-01,745,180,,,true
PAYPAL,aus,1,1.0,2018-05-01,614,61,,,true
SAGEPAY,usa,6,1.0,2018-05-01,412,50,,,true
SAGEPAY,aze,6,,2018-05-01,218,325,,12,false
SAGEPAY,deu,12,1.0,2018-05-01,153,266,,11,false
SAGEPAY,gbr,1,1.0,2018-05-01,1015,54,,2,false
SAGEPAY,usa,1,1.0,2018-05-01,1014,288,,21,false
OFFLINE,usa,1,1.0,2018-05-01,949,470,,,true
SAGEPAY,can,1,1.0,2018-05-01,822,150,,,true
PAYPAL,tha,1,1.0,2018-05-01,660,274,,,true
PAYPAL,usa,1,1.0,2018-05-01,581,12,,,true
SAGEPAY,usa,1,1.0,2018-05-01,580,16,,,true
SAGEPAY,usa,1,,2018-05-01,578,308,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,301,184,8,,true
PAYPAL,gbr,1,,2018-05-01,231,277,,,true
SAGEPAY,can,1,1.0,2018-05-01,903,38,,,true
SAGEPAY,usa,1,1.0,2018-05-01,787,11,,,true
SAGEPAY,usa,1,1.0,2018-05-01,751,515,,,true
PAYPAL,usa,1,1.0,2018-05-01,677,6,,,true
PAYPAL,bel,1,1.0,2018-05-01,642,103,,,true
SAGEPAY,ind,1,1.0,2018-05-01,574,32,,,false
SAGEPAY,deu,1,1.0,2018-05-01,420,579,,,true
SAGEPAY,ind,6,1.0,2018-05-01,263,608,,,false
PAYPAL,mex,1,1.0,2018-05-01,110,63,5,10,false
SAGEPAY,ind,1,1.0,2018-05-01,96,274,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1010,1286,,,true
SAGEPAY,usa,1,1.0,2018-05-01,964,1,,,true
SAGEPAY,swe,1,,2018-05-01,798,354,1,5,false
SAGEPAY,ind,1,1.0,2018-05-01,792,468,,,true
SAGEPAY,ind,1,1.0,2018-05-01,702,47,,,true
PAYPAL,aus,1,1.0,2018-05-01,648,31,,,true
SAGEPAY,usa,6,1.0,2018-05-01,381,135,,,false
PAYPAL,gbr,6,,2018-05-01,323,240,,2,false
SAGEPAY,usa,6,1.0,2018-05-01,272,56,,,false
PAYPAL,nld,6,1.0,2018-05-01,181,202,,,false
SAGEPAY,usa,1,1.0,2018-06-01,975,229,,,false
SAGEPAY,usa,1,1.0,2018-06-01,894,24,,,true
SAGEPAY,usa,12,,2018-06-01,845,93,,,true
PAYPAL,aus,1,1.0,2018-06-01,725,451,14,5,true
SAGEPAY,usa,1,1.0,2018-06-01,708,47,,,true
SAGEPAY,usa,1,1.0,2018-06-01,598,125,,,false
SAGEPAY,usa,1,,2018-06-01,349,62,,,true
SAGEPAY,usa,1,1.0,2018-06-01,302,517,,,true
SAGEPAY,usa,12,,2018-06-01,186,401,1,,false
PAYPAL,usa,12,1.0,2018-06-01,184,93,,5,false
SAGEPAY,usa,1,1.0,2018-06-01,963,50,,,true
SAGEPAY,ind,1,1.0,2018-06-01,860,236,,,true
SAGEPAY,usa,1,,2018-06-01,743,159,,,false
SAGEPAY,ind,1,1.0,2018-06-01,733,423,,,true
SAGEPAY,usa,1,1.0,2018-06-01,721,35,,,false
PAYPAL,ind,1,1.0,2018-06-01,630,46,,,true
SAGEPAY,usa,6,1.0,2018-06-01,468,1063,,,true
SAGEPAY,usa,6,1.0,2018-06-01,460,48,3,,false
PAYPAL,che,6,1.0,2018-06-01,455,1569,,,true
SAGEPAY,are,6,1.0,2018-06-01,218,65,,,true
SAGEPAY,phl,1,1.0,2018-02-01,897,515,,,true
SAGEPAY,rus,1,1.0,2018-02-01,822,94,,,true
SAGEPAY,ind,1,1.0,2018-02-01,729,153,,,false
SAGEPAY,ind,1,,2018-02-01,697,514,,,false
SAGEPAY,ind,1,1.0,2018-02-01,641,7,,,false
SAGEPAY,usa,1,,2018-02-01,629,272,,,true
SAGEPAY,usa,1,1.0,2018-02-01,621,191,67,39,true
PAYPAL,ita,6,,2018-02-01,535,623,,,true
SAGEPAY,can,1,,2018-02-01,372,63,,,true
SAGEPAY,usa,6,1.0,2018-02-01,4,111,125,137,false
SAGEPAY,gbr,1,1.0,2018-02-01,926,54,1,,false
SAGEPAY,usa,1,1.0,2018-02-01,925,268,3,10,false
OFFLINE,usa,1,1.0,2018-02-01,860,470,,,true
SAGEPAY,can,1,1.0,2018-02-01,733,150,,,true
PAYPAL,tha,1,1.0,2018-02-01,571,274,,,true
PAYPAL,usa,1,1.0,2018-02-01,492,12,,,true
SAGEPAY,usa,1,1.0,2018-02-01,491,16,,,true
SAGEPAY,usa,1,,2018-02-01,489,308,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,212,176,,,false
PAYPAL,gbr,1,,2018-02-01,142,277,,,true
SAGEPAY,phl,1,1.0,2018-03-01,925,515,,,true
SAGEPAY,rus,1,1.0,2018-03-01,850,94,,,true
SAGEPAY,ind,1,1.0,2018-03-01,757,153,,,false
SAGEPAY,ind,1,,2018-03-01,725,514,,,false
SAGEPAY,ind,1,1.0,2018-03-01,669,7,,,false
SAGEPAY,usa,1,,2018-03-01,657,272,,,true
SAGEPAY,usa,1,1.0,2018-03-01,649,230,39,29,true
PAYPAL,ita,6,,2018-03-01,563,623,,,true
SAGEPAY,can,1,,2018-03-01,400,63,,,true
SAGEPAY,usa,6,1.0,2018-03-01,32,262,137,65,false
SAGEPAY,usa,1,1.0,2018-03-01,877,68,,,true
SAGEPAY,usa,1,1.0,2018-03-01,773,123,,,true
OFFLINE,USA,12,1.0,2018-03-01,765,100,,,true
SAGEPAY,can,12,1.0,2018-03-01,754,62,,,false
SAGEPAY,usa,1,1.0,2018-03-01,719,354,,,true
SAGEPAY,ind,1,1.0,2018-03-01,665,57,,,true
SAGEPAY,nzl,1,1.0,2018-03-01,428,38,,,true
PAYPAL,usa,1,1.0,2018-03-01,394,130,,,true
PAYPAL,svk,1,1.0,2018-03-01,348,261,,,true
PAYPAL,usa,6,,2018-03-01,134,163,7,,false
PAYPAL,bel,12,1.0,2018-04-01,940,212,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,904,101,,,true
SAGEPAY,usa,1,1.0,2018-04-01,869,25,,,true
SAGEPAY,srb,1,1.0,2018-04-01,825,249,,,true
PAYPAL,are,1,1.0,2018-04-01,795,148,,,true
SAGEPAY,usa,1,,2018-04-01,715,180,,,true
PAYPAL,aus,1,1.0,2018-04-01,584,61,,,true
SAGEPAY,usa,6,1.0,2018-04-01,382,50,,,true
SAGEPAY,aze,6,,2018-04-01,188,325,11,,false
SAGEPAY,deu,12,1.0,2018-04-01,123,266,1,,false
SAGEPAY,phl,1,1.0,2018-04-01,956,515,,,true
SAGEPAY,rus,1,1.0,2018-04-01,881,94,,,true
SAGEPAY,ind,1,1.0,2018-04-01,788,153,,,false
SAGEPAY,ind,1,,2018-04-01,756,514,,,false
SAGEPAY,ind,1,1.0,2018-04-01,700,7,,,false
SAGEPAY,usa,1,,2018-04-01,688,272,,,true
SAGEPAY,usa,1,1.0,2018-04-01,680,258,29,26,true
PAYPAL,ita,6,,2018-04-01,594,623,,17,true
SAGEPAY,can,1,,2018-04-01,431,63,,,true
SAGEPAY,usa,6,1.0,2018-04-01,63,327,65,1,false
OFFLINE,deu,12,1.0,2018-04-01,919,,,,true
SAGEPAY,usa,1,1.0,2018-04-01,727,18,,,true
SAGEPAY,deu,1,1.0,2018-04-01,712,94,,,true
SAGEPAY,usa,1,1.0,2018-04-01,621,1,,,true
SAGEPAY,ind,1,1.0,2018-04-01,571,196,,,true
SAGEPAY,usa,1,1.0,2018-04-01,561,106,,,true
SAGEPAY,usa,1,1.0,2018-04-01,504,33,,,true
SAGEPAY,usa,1,1.0,2018-04-01,490,274,,,true
SAGEPAY,usa,6,1.0,2018-04-01,396,584,7,5,true
PAYPAL,egy,1,,2018-04-01,56,344,22,10,false
SAGEPAY,gbr,1,1.0,2018-04-01,966,26,,,true
SAGEPAY,can,1,1.0,2018-04-01,947,393,,,false
SAGEPAY,tur,1,1.0,2018-04-01,750,62,,,false
SAGEPAY,pol,1,1.0,2018-04-01,723,321,,,true
SAGEPAY,usa,1,1.0,2018-04-01,717,45,,,true
PAYPAL,usa,1,1.0,2018-04-01,674,1,,,true
PAYPAL,esp,1,1.0,2018-04-01,669,24,,,true
SAGEPAY,usa,1,1.0,2018-04-01,206,85,12,11,true
SAGEPAY,usa,1,,2018-04-01,194,175,,,false
SAGEPAY,usa,6,1.0,2018-04-01,75,65,1,,false
SAGEPAY,usa,1,1.0,2018-04-01,908,68,,4,true
SAGEPAY,usa,1,1.0,2018-04-01,804,123,,,true
OFFLINE,USA,12,1.0,2018-04-01,795,100,,,true
SAGEPAY,can,12,1.0,2018-04-01,785,62,,,false
SAGEPAY,usa,1,1.0,2018-04-01,750,354,,,true
SAGEPAY,ind,1,1.0,2018-04-01,696,57,,,true
SAGEPAY,nzl,1,1.0,2018-04-01,459,38,,,true
PAYPAL,usa,1,1.0,2018-04-01,425,130,,,true
PAYPAL,svk,1,1.0,2018-04-01,379,261,,,true
PAYPAL,usa,6,,2018-04-01,165,163,,,false
SAGEPAY,usa,1,1.0,2018-05-01,944,229,,,false
SAGEPAY,usa,1,1.0,2018-05-01,863,24,,,true
SAGEPAY,usa,12,,2018-05-01,814,93,,,true
PAYPAL,aus,1,1.0,2018-05-01,694,437,,14,true
SAGEPAY,usa,1,1.0,2018-05-01,677,47,,,true
SAGEPAY,usa,1,1.0,2018-05-01,567,125,,,false
SAGEPAY,usa,1,,2018-05-01,318,62,,,true
SAGEPAY,usa,1,1.0,2018-05-01,271,517,,,true
SAGEPAY,usa,12,,2018-05-01,155,400,5,1,false
PAYPAL,usa,12,1.0,2018-05-01,153,93,,,false
SAGEPAY,usa,1,1.0,2018-05-01,938,72,4,,true
SAGEPAY,usa,1,1.0,2018-05-01,834,123,,,true
OFFLINE,USA,12,1.0,2018-05-01,825,100,,,true
SAGEPAY,can,12,1.0,2018-05-01,815,62,,,false
SAGEPAY,usa,1,1.0,2018-05-01,780,354,,,true
SAGEPAY,ind,1,1.0,2018-05-01,726,57,,,true
