payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,usa,6,,2018-02-01,6,223,24,,false
SAGEPAY,usa,1,1.0,2018-02-01,711,136,,,true
SAGEPAY,ukr,1,1.0,2018-02-01,698,95,,,true
PAYPAL,gbr,1,1.0,2018-02-01,696,39,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,649,98,,,true
PAYPAL,usa,1,1.0,2018-02-01,635,55,,,true
SAGEPAY,srb,1,1.0,2018-02-01,504,106,,,true
SAGEPAY,usa,1,1.0,2018-02-01,139,26,,,true
SAGEPAY,ind,1,1.0,2018-02-01,132,306,,,true
SAGEPAY,usa,1,1.0,2018-03-01,893,59,,,true
SAGEPAY,swe,1,1.0,2018-03-01,878,140,,,true
PAYPAL,zaf,1,1.0,2018-03-01,700,74,,,true
PAYPAL,aus,1,1.0,2018-03-01,638,354,,,true
SAGEPAY,deu,1,1.0,2018-03-01,540,14,,,false
SAGEPAY,usa,1,,2018-03-01,287,742,37,100,false
SAGEPAY,che,1,,2018-03-01,130,67,,,false
SAGEPAY,usa,6,,2018-03-01,34,229,,,false
SAGEPAY,usa,1,,2018-03-01,869,10,,,true
PAYPAL,usa,1,1.0,2018-03-01,690,30,,,true
SAGEPAY,nga,1,,2018-03-01,676,1402,,,true
SAGEPAY,usa,1,,2018-03-01,531,31,,,false
SAGEPAY,ind,1,1.0,2018-03-01,523,726,20,24,true
SAGEPAY,usa,1,1.0,2018-03-01,509,516,50,7,true
SAGEPAY,usa,12,1.0,2018-03-01,190,24,,,false
PAYPAL,usa,6,,2018-03-01,57,15,4,,false
SAGEPAY,usa,1,1.0,2018-04-01,923,59,,,true
SAGEPAY,swe,1,1.0,2018-04-01,909,140,,,true
PAYPAL,zaf,1,1.0,2018-04-01,731,74,,,true
PAYPAL,aus,1,1.0,2018-04-01,669,354,,,true
SAGEPAY,deu,1,1.0,2018-04-01,571,14,,,false
SAGEPAY,usa,1,,2018-04-01,318,838,100,40,false
SAGEPAY,che,1,,2018-04-01,161,67,,,false
SAGEPAY,usa,6,,2018-04-01,65,229,,,false
SAGEPAY,can,1,1.0,2018-04-01,985,458,,,true
SAGEPAY,tur,1,1.0,2018-04-01,745,1,,,false
PAYPAL,gbr,1,1.0,2018-04-01,717,33,,,true
SAGEPAY,svk,1,1.0,2018-04-01,638,11,,,false
PAYPAL,gbr,1,1.0,2018-04-01,578,21,,,true
SAGEPAY,rou,1,1.0,2018-04-01,568,489,,,true
SAGEPAY,ind,1,1.0,2018-04-01,524,396,,,true
SAGEPAY,usa,12,,2018-04-01,428,288,,,true
SAGEPAY,usa,1,1.0,2018-05-01,953,59,,,true
SAGEPAY,swe,1,1.0,2018-05-01,939,140,,,true
PAYPAL,zaf,1,1.0,2018-05-01,761,74,,,true
PAYPAL,aus,1,1.0,2018-05-01,699,354,,,true
SAGEPAY,deu,1,1.0,2018-05-01,601,14,,,false
SAGEPAY,usa,1,,2018-05-01,348,883,40,113,false
SAGEPAY,che,1,,2018-05-01,191,67,,,false
SAGEPAY,usa,6,,2018-05-01,95,229,,,false
SAGEPAY,usa,1,1.0,2018-05-01,1004,10,,,true
SAGEPAY,usa,1,1.0,2018-05-01,838,29,,,true
PAYPAL,usa,1,1.0,2018-05-01,655,81,,,true
PAYPAL,usa,1,1.0,2018-05-01,641,87,,,true
SAGEPAY,usa,1,1.0,2018-05-01,638,34,,,false
SAGEPAY,lka,1,1.0,2018-05-01,614,21,,,false
SAGEPAY,usa,1,1.0,2018-05-01,566,25,,,true
SAGEPAY,ind,1,,2018-05-01,22,224,13,,false
SAGEPAY,dnk,1,1.0,2018-06-01,848,27,,,true
SAGEPAY,can,1,1.0,2018-06-01,846,603,,,true
SAGEPAY,usa,1,1.0,2018-06-01,804,59,,,true
SAGEPAY,zaf,1,1.0,2018-06-01,527,327,,,true
PAYPAL,cze,12,,2018-06-01,399,283,,,true
SAGEPAY,rou,1,,2018-06-01,193,497,,,false
SAGEPAY,prt,1,1.0,2018-06-01,80,29,,,false
SAGEPAY,nld,1,1.0,2018-06-01,27,33,33,4,true
SAGEPAY,pol,1,1.0,2018-06-01,1028,258,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1008,74,,,true
PAYPAL,aus,1,1.0,2018-06-01,734,1,,,true
SAGEPAY,usa,1,1.0,2018-06-01,663,308,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,566,88,,,true
SAGEPAY,ind,1,1.0,2018-06-01,184,47,,,true
SAGEPAY,gbr,12,,2018-06-01,141,323,,,false
SAGEPAY,ind,1,1.0,2018-06-01,92,14,,,true
SAGEPAY,usa,1,1.0,2018-03-01,935,183,,,false
PAYPAL,usa,1,1.0,2018-03-01,914,710,212,6,true
PAYPAL,che,1,,2018-03-01,884,67,,,true
SAGEPAY,usa,1,,2018-03-01,291,46,,,true
SAGEPAY,rus,1,,2018-03-01,287,436,,,true
SAGEPAY,svk,1,,2018-03-01,284,261,,,false
SAGEPAY,sgp,6,1.0,2018-03-01,283,541,,,true
SAGEPAY,usa,6,,2018-03-01,246,696,59,146,true
SAGEPAY,usa,1,1.0,2018-04-01,769,75,,,true
SAGEPAY,usa,1,1.0,2018-04-01,568,78,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,526,21,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,519,70,,,true
PAYPAL,aus,1,1.0,2018-04-01,450,,,,true
SAGEPAY,usa,1,1.0,2018-04-01,169,550,40,76,false
PAYPAL,ita,1,1.0,2018-04-01,144,43,,,false
PAYPAL,usa,1,,2018-04-01,86,977,1,,true
SAGEPAY,gbr,1,1.0,2018-04-01,969,,,,true
SAGEPAY,mex,1,1.0,2018-04-01,676,180,,,true
SAGEPAY,mex,1,1.0,2018-04-01,623,87,,,true
PAYPAL,gbr,6,1.0,2018-04-01,423,219,,,true
SAGEPAY,swe,6,1.0,2018-04-01,359,177,,,true
PAYPAL,usa,6,1.0,2018-04-01,323,28,1,,false
SAGEPAY,irl,1,1.0,2018-04-01,265,1067,,,true
PAYPAL,mex,6,,2018-04-01,32,877,,,false
SAGEPAY,usa,6,1.0,2018-02-01,811,37,,,true
SAGEPAY,usa,6,1.0,2018-02-01,727,57,,,true
SAGEPAY,aus,1,1.0,2018-02-01,679,178,,,true
SAGEPAY,usa,1,1.0,2018-02-01,583,24,,,true
PAYPAL,usa,1,1.0,2018-02-01,568,31,,,true
SAGEPAY,usa,1,,2018-02-01,466,159,,,false
PAYPAL,gbr,1,1.0,2018-02-01,359,174,,,true
SAGEPAY,usa,6,1.0,2018-02-01,201,36,,,true
SAGEPAY,mex,1,1.0,2018-03-01,936,27,,,false
PAYPAL,usa,1,1.0,2018-03-01,739,83,,,false
SAGEPAY,fra,1,1.0,2018-03-01,724,114,,,true
PAYPAL,usa,1,1.0,2018-03-01,717,57,,,true
PAYPAL,usa,1,1.0,2018-03-01,642,181,,,true
PAYPAL,isr,1,1.0,2018-03-01,470,40,,,true
SAGEPAY,usa,1,1.0,2018-03-01,465,,,,true
PAYPAL,usa,1,1.0,2018-03-01,228,87,,4,false
SAGEPAY,gbr,1,1.0,2018-03-01,938,,,,true
SAGEPAY,mex,1,1.0,2018-03-01,645,180,,,true
SAGEPAY,mex,1,1.0,2018-03-01,592,87,,,true
PAYPAL,gbr,6,1.0,2018-03-01,392,219,,,true
SAGEPAY,swe,6,1.0,2018-03-01,328,177,,,true
PAYPAL,usa,6,1.0,2018-03-01,292,27,,1,false
SAGEPAY,irl,1,1.0,2018-03-01,234,1067,,,true
PAYPAL,mex,6,,2018-03-01,1,877,,,false
SAGEPAY,usa,6,1.0,2018-03-01,839,37,,,true
SAGEPAY,usa,6,1.0,2018-03-01,755,57,,,true
SAGEPAY,aus,1,1.0,2018-03-01,707,178,,,true
SAGEPAY,usa,1,1.0,2018-03-01,611,24,,,true
PAYPAL,usa,1,1.0,2018-03-01,596,31,,,true
SAGEPAY,usa,1,,2018-03-01,494,159,,,false
PAYPAL,gbr,1,1.0,2018-03-01,387,174,,,true
SAGEPAY,usa,6,1.0,2018-03-01,229,36,,,true
SAGEPAY,ind,1,1.0,2018-04-01,960,111,,,true
SAGEPAY,ind,1,1.0,2018-04-01,869,514,,,false
PAYPAL,usa,1,,2018-04-01,720,531,39,23,true
PAYPAL,col,1,,2018-04-01,695,333,,,true
SAGEPAY,ind,1,1.0,2018-04-01,695,80,,,true
SAGEPAY,usa,1,1.0,2018-04-01,616,33,,,true
PAYPAL,fin,1,1.0,2018-04-01,590,401,,,false
PAYPAL,usa,1,,2018-04-01,415,140,,,true
SAGEPAY,pol,1,1.0,2018-04-01,967,258,,,true
SAGEPAY,usa,1,1.0,2018-04-01,947,74,4,,true
PAYPAL,aus,1,1.0,2018-04-01,673,1,,,true
SAGEPAY,usa,1,1.0,2018-04-01,602,308,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,505,88,,,true
SAGEPAY,ind,1,1.0,2018-04-01,123,47,,,true
SAGEPAY,gbr,12,,2018-04-01,80,323,,,false
SAGEPAY,ind,1,1.0,2018-04-01,31,14,,,true
SAGEPAY,usa,6,1.0,2018-04-01,870,37,,,true
SAGEPAY,usa,6,1.0,2018-04-01,786,57,,,true
SAGEPAY,aus,1,1.0,2018-04-01,738,178,,,true
SAGEPAY,usa,1,1.0,2018-04-01,641,24,,,true
PAYPAL,usa,1,1.0,2018-04-01,627,31,,,true
SAGEPAY,usa,1,,2018-04-01,525,159,,,false
PAYPAL,gbr,1,1.0,2018-04-01,418,174,,,true
SAGEPAY,usa,6,1.0,2018-04-01,260,36,,,true
OFFLINE,deu,12,1.0,2018-05-01,949,78,,,true
SAGEPAY,usa,1,1.0,2018-05-01,823,69,,,true
SAGEPAY,usa,1,1.0,2018-05-01,790,53,,,true
PAYPAL,usa,1,1.0,2018-05-01,668,54,,,true
SAGEPAY,ind,1,1.0,2018-05-01,565,36,,,false
PAYPAL,usa,6,,2018-05-01,392,76,,,false
SAGEPAY,swe,6,1.0,2018-05-01,370,58,,,false
SAGEPAY,usa,1,1.0,2018-05-01,51,40,5,,true
SAGEPAY,usa,1,1.0,2018-05-01,799,75,,,true
SAGEPAY,usa,1,1.0,2018-05-01,598,78,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,556,21,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,549,70,,,true
PAYPAL,aus,1,1.0,2018-05-01,480,,,,true
SAGEPAY,usa,1,1.0,2018-05-01,199,632,76,,false
PAYPAL,ita,1,1.0,2018-05-01,174,43,,,false
PAYPAL,usa,1,,2018-05-01,116,977,,1,true
PAYPAL,usa,1,1.0,2018-05-01,927,520,,,true
SAGEPAY,fra,1,1.0,2018-05-01,912,567,,,true
PAYPAL,usa,1,1.0,2018-05-01,809,372,,,true
PAYPAL,gbr,1,,2018-05-01,801,387,,,true
PAYPAL,srb,1,1.0,2018-05-01,562,33,,,true
SAGEPAY,ind,6,1.0,2018-05-01,396,176,,,true
SAGEPAY,esp,6,1.0,2018-05-01,373,151,,,false
PAYPAL,usa,1,1.0,2018-05-01,10,2,2,,false
SAGEPAY,gbr,1,1.0,2018-05-01,999,,,,true
SAGEPAY,mex,1,1.0,2018-05-01,706,180,,,true
SAGEPAY,mex,1,1.0,2018-05-01,653,87,,,true
PAYPAL,gbr,6,1.0,2018-05-01,453,219,,,true
SAGEPAY,swe,6,1.0,2018-05-01,389,177,,,true
PAYPAL,usa,6,1.0,2018-05-01,353,28,,,false
SAGEPAY,irl,1,1.0,2018-05-01,295,1067,,,true
PAYPAL,mex,6,,2018-05-01,62,877,,,false
SAGEPAY,pol,1,1.0,2018-05-01,997,258,,,true
SAGEPAY,usa,1,1.0,2018-05-01,977,74,,,true
PAYPAL,aus,1,1.0,2018-05-01,703,1,,,true
SAGEPAY,usa,1,1.0,2018-05-01,632,308,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,535,88,,,true
SAGEPAY,ind,1,1.0,2018-05-01,153,47,,,true
SAGEPAY,gbr,12,,2018-05-01,110,323,,,false
SAGEPAY,ind,1,1.0,2018-05-01,61,14,,,true
SAGEPAY,usa,6,1.0,2018-05-01,900,37,,,true
SAGEPAY,usa,6,1.0,2018-05-01,816,57,,,true
SAGEPAY,aus,1,1.0,2018-05-01,768,178,,,true
SAGEPAY,usa,1,1.0,2018-05-01,671,24,,,true
PAYPAL,usa,1,1.0,2018-05-01,657,31,,,true
SAGEPAY,usa,1,,2018-05-01,555,159,,,false
PAYPAL,gbr,1,1.0,2018-05-01,448,174,,,true
SAGEPAY,usa,6,1.0,2018-05-01,290,36,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,1046,352,,,true
PAYPAL,isr,1,1.0,2018-06-01,797,76,,,true
PAYPAL,usa,1,,2018-06-01,781,144,,,true
PAYPAL,usa,1,1.0,2018-06-01,686,3,,,false
SAGEPAY,usa,1,1.0,2018-06-01,564,416,,,true
SAGEPAY,usa,1,,2018-06-01,443,275,,,true
PAYPAL,usa,6,1.0,2018-06-01,166,34,9,54,false
SAGEPAY,usa,1,,2018-06-01,17,52,40,5,false
OFFLINE,deu,12,1.0,2018-06-01,980,78,,,true
SAGEPAY,usa,1,1.0,2018-06-01,854,69,,,true
SAGEPAY,usa,1,1.0,2018-06-01,821,53,,,true
PAYPAL,usa,1,1.0,2018-06-01,699,54,,,true
SAGEPAY,ind,1,1.0,2018-06-01,596,36,,,false
PAYPAL,usa,6,,2018-06-01,423,76,,3,false
SAGEPAY,swe,6,1.0,2018-06-01,401,58,,,false
SAGEPAY,usa,1,1.0,2018-06-01,82,40,,,true
SAGEPAY,usa,1,1.0,2018-06-01,830,75,,,true
SAGEPAY,usa,1,1.0,2018-06-01,629,78,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,587,21,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,580,70,,,true
PAYPAL,aus,1,1.0,2018-06-01,511,,,,true
SAGEPAY,usa,1,1.0,2018-06-01,230,632,,,false
PAYPAL,ita,1,1.0,2018-06-01,205,43,,,false
PAYPAL,usa,1,,2018-06-01,147,977,1,49,true
PAYPAL,usa,1,1.0,2018-06-01,958,520,,,true
SAGEPAY,fra,1,1.0,2018-06-01,943,567,,,true
PAYPAL,usa,1,1.0,2018-06-01,840,372,,,true
PAYPAL,gbr,1,,2018-06-01,832,387,,,true
PAYPAL,srb,1,1.0,2018-06-01,593,33,,,true
SAGEPAY,ind,6,1.0,2018-06-01,427,176,,,true
SAGEPAY,esp,6,1.0,2018-06-01,404,151,,,false
PAYPAL,usa,1,1.0,2018-06-01,41,2,,1,false
SAGEPAY,gbr,1,1.0,2018-06-01,1030,,,,true
SAGEPAY,mex,1,1.0,2018-06-01,737,180,,,true
SAGEPAY,mex,1,1.0,2018-06-01,684,87,,,true
PAYPAL,gbr,6,1.0,2018-06-01,484,219,,,true
SAGEPAY,swe,6,1.0,2018-06-01,420,177,,,true
PAYPAL,usa,6,1.0,2018-06-01,384,28,,,true
SAGEPAY,irl,1,1.0,2018-06-01,326,1067,,,true
PAYPAL,mex,6,,2018-06-01,93,877,,,false
SAGEPAY,usa,6,1.0,2018-06-01,931,37,,,true
SAGEPAY,usa,6,1.0,2018-06-01,847,57,,,true
SAGEPAY,aus,1,1.0,2018-06-01,799,178,,,true
SAGEPAY,usa,1,1.0,2018-06-01,702,24,,,true
PAYPAL,usa,1,1.0,2018-06-01,688,31,,,true
SAGEPAY,usa,1,,2018-06-01,586,159,,,false
PAYPAL,gbr,1,1.0,2018-06-01,479,174,,,true
SAGEPAY,usa,6,1.0,2018-06-01,321,36,,,true
SAGEPAY,ind,1,1.0,2018-02-01,760,280,,,true
SAGEPAY,ind,1,1.0,2018-02-01,729,9,,,true
PAYPAL,arm,1,1.0,2018-02-01,628,104,,,true
PAYPAL,usa,1,1.0,2018-02-01,592,245,,,true
SAGEPAY,usa,6,1.0,2018-02-01,581,251,,,false
PAYPAL,usa,1,1.0,2018-02-01,538,14,,,true
PAYPAL,usa,6,,2018-02-01,282,171,,,false
SAGEPAY,gbr,6,1.0,2018-02-01,23,3,3,,true
SAGEPAY,ind,1,,2018-02-01,602,111,,,false
SAGEPAY,gbr,1,1.0,2018-02-01,600,30,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,497,342,3,2,false
SAGEPAY,usa,1,1.0,2018-02-01,493,9,,,true
SAGEPAY,usa,1,1.0,2018-02-01,463,21,,,true
SAGEPAY,can,1,,2018-02-01,320,458,,,true
PAYPAL,mex,6,,2018-02-01,232,279,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,223,99,,,false
SAGEPAY,ind,1,1.0,2018-02-01,901,111,,,true
SAGEPAY,ind,1,1.0,2018-02-01,810,514,,,false
PAYPAL,usa,1,,2018-02-01,661,493,,1,true
PAYPAL,col,1,,2018-02-01,636,333,,,true
SAGEPAY,ind,1,1.0,2018-02-01,636,80,,,true
SAGEPAY,usa,1,1.0,2018-02-01,557,33,,,true
PAYPAL,fin,1,1.0,2018-02-01,531,401,48,,false
PAYPAL,usa,1,,2018-02-01,356,140,,,true
SAGEPAY,usa,1,1.0,2018-02-01,907,183,,,false
PAYPAL,usa,1,1.0,2018-02-01,886,498,,212,true
PAYPAL,che,1,,2018-02-01,856,67,,,true
SAGEPAY,usa,1,,2018-02-01,263,46,,,true
SAGEPAY,rus,1,,2018-02-01,259,436,,,true
SAGEPAY,svk,1,,2018-02-01,256,261,,,false
SAGEPAY,sgp,6,1.0,2018-02-01,255,541,,,true
SAGEPAY,usa,6,,2018-02-01,218,635,66,59,true
SAGEPAY,sgp,1,1.0,2018-02-01,889,180,,,true
SAGEPAY,usa,1,,2018-02-01,858,28,,,true
SAGEPAY,pak,1,1.0,2018-02-01,575,413,,,true
PAYPAL,usa,1,,2018-02-01,539,625,,2,false
PAYPAL,usa,1,1.0,2018-02-01,528,29,,,true
PAYPAL,mex,1,1.0,2018-02-01,522,97,,,true
SAGEPAY,usa,6,1.0,2018-02-01,251,314,38,71,false
SAGEPAY,usa,1,,2018-02-01,98,59,,,true
SAGEPAY,mex,1,1.0,2018-02-01,908,27,,,false
PAYPAL,usa,1,1.0,2018-02-01,711,83,,,false
SAGEPAY,fra,1,1.0,2018-02-01,696,114,,,true
PAYPAL,usa,1,1.0,2018-02-01,689,57,,,true
PAYPAL,usa,1,1.0,2018-02-01,614,181,,,true
PAYPAL,isr,1,1.0,2018-02-01,442,40,,,true
SAGEPAY,usa,1,1.0,2018-02-01,437,,,,true
PAYPAL,usa,1,1.0,2018-02-01,200,87,,,false
SAGEPAY,ind,1,1.0,2018-03-01,929,111,,,true
SAGEPAY,ind,1,1.0,2018-03-01,838,514,,,false
PAYPAL,usa,1,,2018-03-01,689,494,1,39,true
PAYPAL,col,1,,2018-03-01,664,333,,,true
SAGEPAY,ind,1,1.0,2018-03-01,664,80,,,true
SAGEPAY,usa,1,1.0,2018-03-01,585,33,,,true
PAYPAL,fin,1,1.0,2018-03-01,559,401,,,false
PAYPAL,usa,1,,2018-03-01,384,140,,,true
SAGEPAY,sgp,1,1.0,2018-03-01,917,180,,,true
SAGEPAY,usa,1,,2018-03-01,886,28,,,true
SAGEPAY,pak,1,1.0,2018-03-01,603,413,,,true
PAYPAL,usa,1,,2018-03-01,567,627,2,,true
PAYPAL,usa,1,1.0,2018-03-01,556,29,,,true
PAYPAL,mex,1,1.0,2018-03-01,550,97,,,true
SAGEPAY,usa,6,1.0,2018-03-01,279,385,71,10,false
SAGEPAY,usa,1,,2018-03-01,126,59,,,true
SAGEPAY,mex,1,1.0,2018-04-01,967,27,,,false
PAYPAL,usa,1,1.0,2018-04-01,770,83,,,true
SAGEPAY,fra,1,1.0,2018-04-01,755,114,,,true
PAYPAL,usa,1,1.0,2018-04-01,748,57,,,true
PAYPAL,usa,1,1.0,2018-04-01,673,181,,,true
PAYPAL,isr,1,1.0,2018-04-01,501,40,,,true
SAGEPAY,usa,1,1.0,2018-04-01,496,,,,true
PAYPAL,usa,1,1.0,2018-04-01,259,91,4,,false
SAGEPAY,ind,1,1.0,2018-05-01,849,280,,,true
SAGEPAY,ind,1,1.0,2018-05-01,818,9,,,true
PAYPAL,arm,1,1.0,2018-05-01,717,104,,,true
PAYPAL,usa,1,1.0,2018-05-01,681,245,,,true
SAGEPAY,usa,6,1.0,2018-05-01,670,251,,,false
PAYPAL,usa,1,1.0,2018-05-01,627,14,,,true
PAYPAL,usa,6,,2018-05-01,371,171,,,false
SAGEPAY,gbr,6,1.0,2018-05-01,112,3,,,true
SAGEPAY,ind,1,1.0,2018-06-01,880,280,,,true
SAGEPAY,ind,1,1.0,2018-06-01,849,9,,,true
PAYPAL,arm,1,1.0,2018-06-01,748,104,,,true
PAYPAL,usa,1,1.0,2018-06-01,712,245,,,true
SAGEPAY,usa,6,1.0,2018-06-01,701,251,,,false
PAYPAL,usa,1,1.0,2018-06-01,658,14,,,true
PAYPAL,usa,6,,2018-06-01,402,171,,,false
SAGEPAY,gbr,6,1.0,2018-06-01,143,3,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1027,183,,,false
PAYPAL,usa,1,1.0,2018-06-01,1006,731,13,2,true
PAYPAL,che,1,,2018-06-01,976,67,,,true
SAGEPAY,usa,1,,2018-06-01,383,46,,,true
SAGEPAY,rus,1,,2018-06-01,379,436,,,true
SAGEPAY,svk,1,,2018-06-01,376,261,,,false
SAGEPAY,sgp,6,1.0,2018-06-01,375,541,,,true
SAGEPAY,usa,6,,2018-06-01,338,903,54,,true
SAGEPAY,usa,1,1.0,2018-06-01,1035,10,,,true
SAGEPAY,usa,1,1.0,2018-06-01,869,29,,,true
PAYPAL,usa,1,1.0,2018-06-01,686,81,,,true
PAYPAL,usa,1,1.0,2018-06-01,672,87,,,true
SAGEPAY,usa,1,1.0,2018-06-01,669,34,,,false
SAGEPAY,lka,1,1.0,2018-06-01,645,21,,,false
SAGEPAY,usa,1,1.0,2018-06-01,597,25,,,true
SAGEPAY,ind,1,,2018-06-01,53,224,,,true
SAGEPAY,mex,1,1.0,2018-06-01,1028,27,,,false
PAYPAL,usa,1,1.0,2018-06-01,831,83,,,true
SAGEPAY,fra,1,1.0,2018-06-01,816,114,,,true
PAYPAL,usa,1,1.0,2018-06-01,809,57,,,true
PAYPAL,usa,1,1.0,2018-06-01,734,181,,,true
PAYPAL,isr,1,1.0,2018-06-01,562,40,,,true
SAGEPAY,usa,1,1.0,2018-06-01,557,,,,true
PAYPAL,usa,1,1.0,2018-06-01,320,91,,,false
SAGEPAY,ind,1,1.0,2018-06-01,1026,18,,,true
PAYPAL,usa,1,1.0,2018-06-01,956,26,,,true
SAGEPAY,usa,1,,2018-06-01,869,74,,,true
PAYPAL,usa,1,1.0,2018-06-01,673,3,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,611,6,,,true
SAGEPAY,usa,1,1.0,2018-06-01,603,57,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,550,305,,,true
SAGEPAY,usa,1,1.0,2018-06-01,272,52,40,5,true
SAGEPAY,ind,1,1.0,2018-03-01,788,280,,,true
SAGEPAY,ind,1,1.0,2018-03-01,757,9,,,true
PAYPAL,arm,1,1.0,2018-03-01,656,104,,,true
PAYPAL,usa,1,1.0,2018-03-01,620,245,,,true
SAGEPAY,usa,6,1.0,2018-03-01,609,251,,,false
PAYPAL,usa,1,1.0,2018-03-01,566,14,,,true
PAYPAL,usa,6,,2018-03-01,310,171,,,false
SAGEPAY,gbr,6,1.0,2018-03-01,51,3,,,true
SAGEPAY,ind,1,1.0,2018-04-01,819,280,,,true
SAGEPAY,ind,1,1.0,2018-04-01,788,9,,,true
PAYPAL,arm,1,1.0,2018-04-01,687,104,,,true
PAYPAL,usa,1,1.0,2018-04-01,651,245,,,true
SAGEPAY,usa,6,1.0,2018-04-01,640,251,,,false
PAYPAL,usa,1,1.0,2018-04-01,597,14,,,true
PAYPAL,usa,6,,2018-04-01,341,171,,,false
SAGEPAY,gbr,6,1.0,2018-04-01,82,3,,,true
SAGEPAY,usa,1,1.0,2018-04-01,966,183,,,false
PAYPAL,usa,1,1.0,2018-04-01,945,716,6,2,true
PAYPAL,che,1,,2018-04-01,915,67,,,true
SAGEPAY,usa,1,,2018-04-01,322,46,,,true
SAGEPAY,rus,1,,2018-04-01,318,436,,,true
SAGEPAY,svk,1,,2018-04-01,315,261,,,false
SAGEPAY,sgp,6,1.0,2018-04-01,314,541,,,true
SAGEPAY,usa,6,,2018-04-01,277,843,146,6,true
SAGEPAY,ind,1,,2018-04-01,768,241,,,false
PAYPAL,pol,1,1.0,2018-04-01,719,4,,,true
SAGEPAY,usa,1,1.0,2018-04-01,563,86,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,562,458,,,true
SAGEPAY,ind,1,1.0,2018-04-01,511,45,,,false
PAYPAL,nld,6,1.0,2018-04-01,423,39,,,true
PAYPAL,usa,1,,2018-04-01,179,6,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,23,41,41,16,false
SAGEPAY,ind,1,1.0,2018-05-01,990,111,,,true
SAGEPAY,ind,1,1.0,2018-05-01,899,514,,,false
PAYPAL,usa,1,,2018-05-01,750,556,23,,true
PAYPAL,col,1,,2018-05-01,725,333,,,true
SAGEPAY,ind,1,1.0,2018-05-01,725,80,,,true
SAGEPAY,usa,1,1.0,2018-05-01,646,33,,,true
PAYPAL,fin,1,1.0,2018-05-01,620,401,,,false
PAYPAL,usa,1,,2018-05-01,445,140,,,true
SAGEPAY,usa,1,1.0,2018-05-01,996,183,,,false
PAYPAL,usa,1,1.0,2018-05-01,975,718,2,13,true
PAYPAL,che,1,,2018-05-01,945,67,,,true
SAGEPAY,usa,1,,2018-05-01,352,46,,,true
SAGEPAY,rus,1,,2018-05-01,348,436,,,true
SAGEPAY,svk,1,,2018-05-01,345,261,,,false
SAGEPAY,sgp,6,1.0,2018-05-01,344,541,,,true
SAGEPAY,usa,6,,2018-05-01,307,843,6,54,true
SAGEPAY,mex,1,1.0,2018-05-01,997,27,,,false
PAYPAL,usa,1,1.0,2018-05-01,800,83,,,true
SAGEPAY,fra,1,1.0,2018-05-01,785,114,,,true
PAYPAL,usa,1,1.0,2018-05-01,778,57,,,true
PAYPAL,usa,1,1.0,2018-05-01,703,181,,,true
PAYPAL,isr,1,1.0,2018-05-01,531,40,,,true
SAGEPAY,usa,1,1.0,2018-05-01,526,,,,true
PAYPAL,usa,1,1.0,2018-05-01,289,91,,,false
SAGEPAY,ind,1,1.0,2018-05-01,995,18,,,true
PAYPAL,usa,1,1.0,2018-05-01,925,26,,,true
SAGEPAY,usa,1,,2018-05-01,838,74,,,true
PAYPAL,usa,1,1.0,2018-05-01,642,3,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,580,6,,,true
SAGEPAY,usa,1,1.0,2018-05-01,572,57,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,519,305,,,true
SAGEPAY,usa,1,1.0,2018-05-01,241,12,,40,false
